Date,'PI','PI less transfers','Real Consumption','M&T sales','Retail sales','IP: total','IP: products','IP: final prod','IP: cons gds','IP: cons dble','IP: cons nondble','IP: bus eqpt','IP: matls','IP: dble matls','IP: nondble matls','IP: mfg','IP: res util','IP: fuels','NAPM prodn ','Cap util','Help wanted indx','Help wanted/unemp','Emp CPS total','Emp CPS nonag','U: all','U: mean duration','U < 5 wks','U 5-14 wks','U 15+ wks ','U 15-26 wks','U 27+ wks','UI claims','Emp: total','Emp: gds prod','Emp: mining','Emp: const','Emp: mfg','Emp: dble gds','Emp: nondbles','Emp: services','Emp: TTU','Emp: wholesale','Emp: retail','Emp: FIRE','Emp: Govt','Agg wkly hours','Avg hrs ','Overtime: mfg','Avg hrs: mfg','NAPM empl','Housing Starts: nonfarm','Housing Starts: NE','Housing Starts: MW','Housing Starts: South','Housing Starts: West','BP: total','BP: NE','BP: MW','BP: South','BP: West','PMI','NAPM new ordrs','NAPM vendor del','NAPM Invent','Orders: cons gds','Orders: dble gds','Orders: cap gds','Unf orders: dble','M&T invent','M&T invent/sales','M1','M2','Currency','M2 (real)','MB','Reserves tot','Reserves nonbor','C&I loan plus','DC&I loans','Cons credit','Inst cred/PI','S&P 500','S&P: indust','S&P div yield','S&P PE ratio','Fed Funds','Comm paper','3 mo T-bill','6 mo T-bill','1 yr T-bond','5 yr T-bond','10 yr T-bond','Aaa bond','Baa bond','CP-FF spread','3 mo-FF spread','6 mo-FF spread','1 yr-FF spread','5 yr-FF spread','10 yr-FF spread','Aaa-FF spread','Baa-FF spread','Ex rate: avg','Ex rate: Switz','Ex rate: Japan','Ex rate: UK','EX rate: Canada','PPI: fin gds','PPI: cons gds','PPI: int mat’ls','PPI: crude mat’ls','Spot market price','PPI: nonferrous','NAPM com price','CPI-U: all','CPI-U: apparel','CPI-U: transp','CPI-U: medical','CPI-U: comm.','CPI-U: dbles','CPI-U: services','CPI-U: ex food','CPI-U: ex shelter','CPI-U: ex med','PCE defl','PCE defl: dlbes','PCE defl: nondble','PCE defl: service','AHE: goods','AHE: const','AHE: mfg','Consumer expect'
1960/5/1,0.009450883,0.009398839,0.002470766,-0.025499396,-0.008711375,0.001217903,-0.001191705,-0.002385084,-0.008261473,-0.037389935,0.003391424,0.007003077,0.008802944,0.011865865,0.003991662,0.001225568,0.010655784,0.00893826,47.3,-0.1462,0,-0.0075,-3.04E-05,0.003286037,0,1.3,-0.109492096,0.006112073,0.15089294,0.15706189,0.14430349,0.031032109,-0.000598239,-0.002158895,-0.008547061,0.016288698,-0.005635708,-0.010305192,0.000797639,-0.000568424,-0.000633055,-0.001603551,0.000269617,0.00195122,-0.003845934,1.283574305,1.2,0.1,0.9,39.7,0.106958486,0.020478531,0.230404576,0.200154033,-0.081611335,0.018750549,0.017595762,-0.008438869,-0.018018506,0.080042708,43.9,47.2,39.2,40.5,-0.036648096,-0.056176176,-0.046789243,-0.00306652,-0.00202906,0.027,0.00425935,0.000613888,0.003478264,0.005250004,0.003311896,0.011435741,0.00724998,-0.011924734,-0.1,0.008189742,0.01,0.050130647,0.048299778,-0.1734,0.054276842,-0.53,-0.2693,-0.01,-0.03,-0.05,0,0,-0.03,0,1.3773,0.79,1.02,1.36,2.22,2.39,2.87,3.65,0.016378437,0.000232229,-0.00178144,-0.000346291,0.01073102,0.00297177,0.005899722,-0.003262646,-1.09E-05,0.024742584,-0.000162292,49.1,-1.01E-06,0.002176279,-0.003372684,-0.004434597,-0.005908424,-0.005284019,0.004106782,-0.003361348,-0.003169575,-0.003294896,-0.000201916,0.012150193,-0.001365801,-0.001273785,-0.004415018,-0.003724196,-0.00464038,0.5
1960/6/1,0.003594056,-0.000192901,0.003807541,0.005737976,-0.000708388,-0.001217903,0.001191705,0,0.005907038,-0.005455688,0.006748536,-0.009344674,-0.007539275,-0.01585265,0.004615456,-0.004911311,0,0.040331804,49.2,-0.5975,0,-0.0214,-0.002862278,-0.003951196,0.3,-0.1,0.078080961,-0.048553225,0.064161944,0.087616814,0.038318864,0.088399302,-0.00333008,-0.004874624,-0.009394078,-0.007245158,-0.004180157,-0.007007737,-0.000318979,-0.001052437,-0.00453351,-0.002129608,-0.005442337,0.000779423,0.002682061,0.190542384,0.1,0,0.1,34.2,0.035703253,0.423322726,-0.148805932,0.032039354,-0.020619287,-0.008290203,0.022989518,0.061621134,-0.063811513,-0.035590945,43.6,48.7,41.1,36.6,0.0001354,0.026804949,0.006210884,0.003536902,-0.0037064,-0.012,0.000698428,0.002184846,0,0.006782223,4.87E-05,-0.01524759,-0.022264632,0.002378122,0,-0.016693279,-0.15,0.040205596,0.03894682,-0.1339,0.046172155,1.09,0.071,0.18,0.13,0.12,-0.01,-0.06,-0.05,-0.03,0.3583,-0.12,0.06,0.39,1.12,1.24,1.73,2.53,0.018430304,0.003291841,0,-0.002318465,-0.003328461,0.00297177,0.005899722,0.006525291,-1.08E-05,0.006908859,0.012820688,50.3,-0.001005868,-0.002176279,0.003361348,0.004415018,0.002954212,0.005284019,-0.004106782,0.003350087,0,0,0.00065676,-0.003151072,0.000789197,0.002142483,0,-0.003683245,0,0.5
1960/7/1,0.003938599,0.004667397,0.012193906,0.015674931,0.009060901,0.00606573,0.004743723,0.001195551,0,0,0,-0.001178419,0.008787188,0.001330695,0.019650333,0.007357951,-0.013039236,-0.052644184,55.4,0.3517,0,-0.0027,0.003986676,0.005441287,0,0.5,-0.089290046,0.047875948,0.032653127,0.023685318,0.04268492,-0.125702663,0.001821818,0.001085305,-0.002633823,0.00758886,6.76E-05,-0.000586201,0.000956633,0.002444503,0.00217865,-0.000523756,0.007704254,0,0.002791024,0.016784545,-0.1,0,0.1,42.2,0.067795853,0.004415018,0.158406005,-0.036701367,0.174769967,0.03978087,0.132820913,-0.091730936,0.088947486,0.042559614,49.1,55.2,42.1,38.9,0.061776112,0.003249007,0.000913103,-0.004815582,-0.004999919,-0.024,-0.001420919,-0.001940742,0,0.00610501,-0.001932124,-0.002409498,0.009250198,0.002378122,0.1,0.008386564,-0.01,0.030883759,0.031753454,-0.1002,0.03810403,-0.52,0.0285,-0.03,-0.06,-0.05,-0.06,-0.04,-0.05,-0.05,0.9068,0.37,0.52,0.86,1.58,1.72,2.2,3,0.006552626,0,0,-0.000857541,-0.002326406,-0.005943541,-0.011799444,-1.06E-05,-0.009863046,-0.000364704,0,50.2,0,0,-0.003361348,-0.004415018,0,-0.002642009,0,-0.003350087,0,0,-0.001267062,0.001109581,-0.002901133,-0.001195547,0,0.00732604,0,1.1
1960/8/1,0.002186378,0.003354743,0.000771122,-0.001899311,-0.006151843,0.020347239,0.015270115,0.016548663,0.023285284,0.069992721,0.008928692,0.010523093,0.029560304,0.045492688,0.013043376,0.022929485,0.018910418,0.001125137,61.7,1.5192,0,-0.0051,-0.007254802,-0.001771802,0.1,1.4,-0.074644885,-0.033761388,0.088263725,0.034508216,0.144636647,0.006010733,-0.00119936,-0.000325468,-0.007786988,-0.009321663,0.001552638,0.002927574,-0.000318776,-0.000852055,-0.003542721,-0.001910292,-0.011488057,0.002334631,0.002088168,0.00124548,-0.1,0.1,0,53.2,-0.117973603,0.004395611,-0.248134775,-0.030844675,-0.210109333,0.001998003,0.019705071,-0.072429838,0.034846731,0.013793322,57.6,67.7,47.5,41.3,0.015241759,0.057721834,-0.009885431,0.01104712,0,0.003,-0.000707952,-0.00065698,0,0.005850591,0.001612749,0.012183615,0.0077638,-5.64E-06,0.1,-0.008705445,-0.12,0.026319334,0.02633454,-0.0786,0.035126521,-0.53,-0.147,-0.1,-0.07,0,-0.03,0.04,0.03,-0.01,1.2898,0.8,0.98,1.39,2.08,2.29,2.76,3.52,0.000362779,0.000948448,0.005029954,0.000214812,0.001517835,-0.002998397,-3.50E-05,-0.006504071,0.003273183,-0.009101826,0.003220615,51.8,-0.001005868,-0.002176279,0,0.004395611,0,0,0.004089985,-0.003350087,0,0,-0.000398695,0.000213734,-0.002314803,0.001198343,0.008771986,-5.33E-05,0.009216655,1
1960/9/1,0.007283095,0.005582209,0.005846855,0.01168576,0.005261934,0.015285522,0.006966834,0.008170513,0.011442422,0.031390421,0.006643911,0.001155097,0.029891788,0.045943018,0.013970491,0.015394639,0.026576525,0.006726855,66.6,0.9731,2,0.0265,0.001146587,0.000215433,0.1,0.1,0.010929071,0.00349773,0.053606012,0.038205509,0.068660314,-0.062629627,0.002707623,0.004924919,0.000156335,-0.005914089,0.007191616,0.012203069,0.000318776,0.001873563,0.000272963,0.001536012,0.003747662,0.002716866,0.004047886,0.294410511,0.2,0,0.2,56.3,0.051807742,0.00873368,0.093453169,0.105119523,-0.036634133,0.024643928,0.066061751,0.041385216,-0.006872879,0.013605652,58.9,64.8,47.9,44,0.016062022,0.00997408,-0.026147993,0.007307042,0.001718119,-0.012,0.002805038,0.002149911,0,0.006416761,-9.85E-05,-0.009292464,-0.01392292,-0.004744961,-0.1,0.008025289,-0.08,0.010126286,0.010001512,-0.0297,0.018101463,0.49,-0.148,0,-0.02,-0.01,-0.1,-0.07,0.02,0,0.6518,0.31,0.47,0.89,1.49,1.73,2.29,3.03,-0.000362779,0.000901349,0.003265625,-0.001467786,-0.001416574,0.002971664,-3.54E-05,-1.06E-05,-0.006677656,-0.01569023,0.009559112,55,0.002011735,0.004352559,0.006688988,-0.004395611,0,0.002635048,-0.004089985,0.006700174,0,0,0.001578189,0.002719109,0.003635805,-0.000650571,-0.004414681,-0.003656119,-0.004639988,1.1
1960/10/1,0.00999414,0.008527624,0.002415282,0.018286978,0.002900994,0.013903317,0.010362246,0.009259883,0.011309729,0.032829599,0.004406675,0.008103062,0.015191897,0.023974692,0.009923459,0.015161233,-0.014932104,-0.030632436,65.3,0.9681,0,0.0155,0.008277462,0.006984664,-0.2,0.6,0.051836625,-0.00911967,-0.020977695,-0.134395473,0.077262811,-0.069785736,0.003760734,0.005115652,0.004211846,0.014204292,0.00327617,0.003574521,0.00286442,0.00280378,0.001545385,-0.000336971,0.002923187,0.002709504,0.002766253,0.399728781,0.3,0.1,0.3,55.1,0.118144896,0.134074723,0.050735518,0.069137474,0.243823757,0.041016718,0.009090972,-0.009049836,0.050430854,0.090384061,58.1,64,49.3,42,0.026636866,0.020638595,0.055913597,0.002616095,-0.000292237,-0.022,-0.002812929,-0.000667481,0,0.005988239,0.003501672,0.012644208,0.019064473,0.011828816,0.4,0.000846646,-0.12,-0.01332142,-0.012301686,0.0391,-0.005902888,-0.25,0.118,0.04,0.09,0.19,0.34,0.17,0.06,0.02,1.0198,0.6,0.81,1.33,2.08,2.15,2.6,3.3,0.004103808,-0.001849797,0,-0.001503278,0.017763526,0.002998503,0.005970167,-1.07E-05,-0.003484773,-0.023024257,-0.006450592,50,-0.001005868,-0.002176279,-0.003361198,0.004376375,0,-6.93E-06,0,-1.12E-05,0,0,-0.000238345,-0.002781962,-0.001162031,0.001298565,-1.89E-05,0.003577635,-2.09E-05,0.1
1960/11/1,0.003018177,0.002638275,-0.002983096,-0.007688438,0.004769867,0.011444473,0.007986416,0.00688797,0.008957867,0.017786892,0.004384656,0.005741767,0.013827953,0.024577569,0.005497636,0.012650145,-0.003477766,0.071140935,64.3,0.7846,1,0.0145,-0.005851036,-0.005246325,0.1,1.1,-0.028652098,-0.045413209,0.102934802,0.148801484,0.065682802,0.042795062,0.002447928,0.001180955,0.000155654,-0.008290203,0.003198936,0.00539518,0.000158894,0.003528934,0.003174174,0.003028662,0.002285674,0.001930875,0.004135085,0.089574541,0,0.2,0,54.1,-0.034600433,-0.01532597,-0.050735518,-0.024591403,-0.050985555,0.01207632,0.06989744,0.035718083,0.009788006,-0.044171218,58.2,64.5,49.4,45.3,-0.030200023,-0.014939587,0.045190607,0.00515509,0.000876456,0.01,-0.00140056,-0.002495922,0.003478264,0.001871064,-0.000812312,-0.001369526,-0.003505531,-0.007106158,0.1,-0.00155898,-0.05,-0.002746835,-0.004760883,0.0183,-0.002871326,-0.56,-0.2047,-0.09,-0.09,-0.14,0.03,0.04,0.08,0.06,1.3751,1.07,1.28,1.75,2.67,2.75,3.24,3.92,0.006363712,-0.001088354,0.000359121,-0.000860647,0.028245479,0,0.002989539,0.003273325,0.020225,0.033943741,-3.98E-05,50.9,0.002677378,0.002171554,0.003294751,-0.004376375,0.002954212,-6.89E-06,0,-0.003338901,0.00315956,0.003284075,0.001620975,-0.002218079,0.005598636,-0.001211466,-1.87E-05,-0.014388551,-2.07E-05,0.2
1960/12/1,0.000305684,0.003897542,0.003571858,0.022598941,0.007335544,0.009058843,0.006797535,0.00684085,0.006667727,0.002346834,0.008714716,0.004576271,0.019262342,0.02059615,0.018788062,0.013620914,0.022959864,-0.01622504,68.4,0.8696,1,0.0566,0.00371216,0.000512647,-0.4,-0.3,-0.050440491,0.022603952,-0.104146923,-0.113471723,-0.096319771,-0.0984499,0.002969156,0.00454972,0.003108006,0.006568736,0.004249392,0.005935413,0.001904762,0.002533143,0.000271604,0.005213194,0.000179753,0.002696977,0.004574573,0.190542384,0.1,0,0.1,58.3,-0.017378601,-0.101506946,-0.037883318,0.042646056,-0.028082969,0.067822596,0.239050124,-0.013245227,0.03509132,0.012820688,60.7,62.9,50.6,54.5,0.054505848,0.058536567,0.045962692,0.00789397,0.008215838,-0.016,0.00418995,0.002123097,-1.21E-05,0.005278467,0.004104058,0.006508272,0.004770375,-5.51E-06,0.1,0.002679424,0.03,0.035280999,0.03607321,-0.0933,0.045669643,0.83,0.1593,0.15,0.21,0.14,0.12,0.12,0.04,0.02,0.7044,0.39,0.66,1.06,1.96,2.04,2.45,3.11,-0.000598623,0.000254827,0,0.00554462,-0.002420488,0.002998503,-0.002989539,0,0.019822855,0.000975197,-0.006289329,52.2,-0.002009152,-0.002171554,-0.003327645,0.004357305,-0.002954212,-6.85E-06,0.004073325,0,-0.00315956,-0.003284075,-0.001276891,0.003737681,-0.003067492,-4.35E-05,-1.86E-05,0.010797883,-2.05E-05,0.1
1961/1/1,0.001396222,0.002293847,0.0055535,0.006800285,0.010195422,-0.001125776,-0.00225929,-0.004553896,-0.016748556,-0.057918742,-0.005438126,0.014711269,0.002241215,0.013498812,-0.003544956,-0.007919037,0.005662891,-0.037782725,66.8,-0.8221,1,0.0223,-0.004733899,0.000561956,0.1,-0.9,0.088822395,-0.067089236,-0.074247927,-0.087861356,-0.063058136,0.042480995,0.001229068,0.000266987,0.003562305,0.005498296,-0.000861698,-0.000910851,-0.00079321,0.002330447,0.000452509,-0.002379803,-0.000341558,0.001921969,0.003644651,-0.448205447,-0.5,0.1,-0.6,61.1,0.085422208,0.264990661,0.099163749,0.013820556,0.037271395,-0.054067221,-0.286575265,0.043485112,-0.012618464,0.02515856,63,69.5,50.7,56.3,-0.009975145,-0.014463006,-0.05762296,7.03E-06,0.006099891,0,-0.00210154,-0.000340716,-1.20E-05,0.004637912,-0.001411196,-0.004956052,-0.00160134,-5.48E-06,0.1,0.000645427,0.03,-0.007848985,-0.011221888,0.0327,-0.004439868,-0.12,0.061,-0.11,0.02,0,-0.06,-0.06,0,0.01,0.8854,0.4,0.8,1.18,2.02,2.1,2.57,3.24,-0.000119768,-0.000162155,0,0.003313213,-0.000678788,-0.005997006,0,0,-0.033158609,-0.012036145,0.003129893,53.9,0.000666888,0.002166848,-1.08E-05,-1.89E-05,0,-0.002614381,-0.004073325,0.00332779,0,0,0.000287647,-0.000107355,-0.001091801,0.000956664,-0.008602164,0.003564882,-0.013564516,-0.6
1961/2/1,0.009719346,0.010419668,0.006317311,0.009414306,-0.002012472,0.019005054,0.016823651,0.019220002,0.02666594,0.054393848,0.017300492,-0.00112808,0.01775941,0.005571165,0.026797804,0.020247814,0.011221858,0.046468668,66.3,1.3966,2,0.0606,0.005750815,0.003233366,-0.2,-0.2,-0.02615953,-0.006963278,-0.033203581,-0.040154093,-0.027596232,-0.07964094,0.002738017,0.003996275,-0.007293073,0.005809003,0.004169016,0.004432581,0.003801684,0.001653287,0.001085187,0.00174822,0.001652774,0.00153492,0.001022669,0.8321905,0.7,0.1,0.8,58.2,-0.009845368,-0.148157744,0.020761991,0.001958864,0.062058314,0.022513333,0.039050515,-0.030239885,0.031252544,0.039578986,62.2,68.3,52.4,56.7,0.005706655,0.008178246,0.010519366,0.002939848,0.000755382,-0.01,-4.35E-06,-0.000938911,-1.19E-05,0.005009536,0.00103591,0.00604035,0.00074642,0.002322831,0.2,0.000169635,-0.07,0.010941999,0.007448562,-0.0023,0.017915329,0.38,-0.0282,0.02,-0.02,-0.01,-0.1,-0.06,-0.03,0.01,0.4772,0.04,0.4,0.79,1.54,1.66,2.16,2.87,-0.000119782,0.001458452,0,0.001136542,-0.000388086,0.002998503,-0.002989539,-0.003284075,0.006578971,-0.00206278,-0.012549115,55.5,-0.001335114,-0.002166848,-0.003284075,-0.004338402,0,0,0.004056801,-0.00332779,0,0,-0.001298138,-0.004098265,-0.000777541,-0.000911725,0.012884826,-0.007168489,0.022594061,-0.5
1961/3/1,0.00945471,0.009899931,0.00956796,0.013815996,0.01855251,0.01538281,0.016549428,0.019958558,0.017393378,0.043734675,0.009599144,0.026645829,0.01311763,0.019803049,0.015257571,0.017658692,-0.003353354,0.011822791,58.3,1.213,1,0.0756,0.002454547,0.004519058,-0.4,1.1,-0.100403193,-0.014861439,-0.064853673,-0.057783442,-0.070558225,0.001304632,0.004691924,0.006466682,0.000778392,0.002042206,0.007631114,0.010379155,0.003787286,0.002795953,0.002797962,0.001299883,0.004280897,0.002297971,0.000794687,0.503596909,0.4,0.1,0.4,59,-0.021429391,-0.038764543,0.013605652,-0.037890874,-0.014430265,0.025495887,0.069843573,0.013072082,-0.034432196,0.057987258,59,65.1,51.1,54.6,0.042187543,0.033576553,0.033213212,0.007419825,0.00637995,-0.008,0.002761919,0.002078435,-1.18E-05,0.0067804,-0.002493707,-0.004896721,-0.004385119,-0.002339132,0.1,0.005093197,0,0.044298298,0.045169852,-0.0981,0.049487872,0.35,0.0629,0.18,0.04,0.02,0.02,0.02,-0.03,-0.02,0.1901,-0.13,0.09,0.46,1.21,1.33,1.78,2.5,0.001197175,0,0,-0.0001769,0.005226493,0.002998503,0.005979078,0.00656815,-0.003305788,-0.002112916,-8.96E-05,51.9,0,-0.002166848,-0.003284075,0,-0.002954212,0,-0.004056801,0,0,0,0.000298651,-0.002724798,0.001387017,0.00016582,-0.008583744,0.010657294,-0.013544225,-0.6
1961/4/1,0.005587679,0.005073021,0.007021485,0.005071768,0.005125266,0.008685089,0.006541373,0.006563901,0.002151116,0.017858097,0,0.003271021,0.014012543,0.016208149,0.014415957,0.013043467,0.006695501,-0.011822791,66.1,0.8383,0,0.025,-0.002742821,-0.001361783,-0.1,-1.2,0.056954893,-0.076961041,-0.019644138,0.001606426,-0.037238345,-0.027426137,0.002261706,0.002849005,-0.00593103,0.003394436,0.003271398,0.003473198,0.002988128,0.002063984,-9.01E-05,-0.000705441,0.001321759,0.002674309,0.002719857,-0.485566884,-0.6,0,-0.3,58.6,-0.014545711,0.011787956,-0.062738341,0.022111454,-0.047628049,0.00778214,0.08734201,-0.017467693,0.022048137,-0.049071894,64.2,73.4,55.8,56.1,0.018396679,0.031564226,-0.052810381,0.011924695,0.002711673,-0.003,-0.002087355,-0.00064354,-1.17E-05,0.00610383,-0.001442393,-0.004548052,-0.005284217,0.013787939,0.7,-0.001533368,0.03,0.009242469,0.014482416,0.002,0.013210186,-0.28,0.1751,0.12,0.18,0.11,0.09,0.12,0.03,-0.01,0.6452,0.27,0.55,0.85,1.58,1.73,2.09,2.77,0.001554188,-0.001551124,0,-0.001884613,0.00673468,-0.002998503,-8.91E-06,-1.07E-05,0.016463873,0.030478439,0.015858016,56.3,0.001000167,0.002166848,-1.08E-05,0.004319661,0.005908424,0,0.00404041,0,0,0,3.09E-05,0.004911766,-0.000755798,-0.000545112,0.004264399,-0.007129954,0.00447428,2.2
1961/5/1,-0.001489837,-0.001962172,0.0002585,-0.000237723,0.00031294,-0.008685089,-0.008735518,-0.00546833,-0.007553924,-0.022371663,-0.004256659,-0.003271021,-0.007521742,-0.001072408,-0.027782469,-0.014138899,0.014359169,0.011822791,66.4,-1.3633,2,0.0705,0.003151327,0.001738817,-0.2,-0.5,-0.019214565,-0.011986445,-0.097148754,-0.104825613,-0.090713714,0.014632785,0.000108607,-0.002373607,-0.000156556,-0.020195792,0.000848813,0.000782604,0.000941767,0.001809451,0.001621184,0.00492767,8.92E-05,0.001524972,0.001696161,-0.415677173,-0.5,0,-0.4,60.3,-0.002934705,0.075223421,-0.1680356,-0.036441279,0.106883745,-0.034168896,-0.022059718,-0.131645193,0.0062112,-0.02092752,60.9,59.4,57.1,59,-0.008811283,-0.002718159,0.056759507,0.012048997,0.009433363,0.011,-0.002758622,-0.000335432,-1.16E-05,0.00396404,-0.001435064,-0.002262467,0.004836489,-0.011555004,0.2,-0.007518254,0,-0.037927989,-0.037907765,0.1185,-0.035199461,-0.18,0.1107,0.12,0.06,0.1,0.03,0.02,0,-0.02,0.9359,0.57,0.79,1.13,1.79,1.93,2.27,2.93,0.000477726,0.000486432,-0.000165732,0.000498523,0.002202961,0.002989539,-8.86E-06,-0.006546651,-0.013158085,-0.012284629,-0.009518802,57.1,-9.99E-07,-0.002171554,0.006589792,-0.004319661,-0.002954212,0,-0.00404041,0.003316753,0.003149609,0,0.001815241,-0.001595971,0.002394114,0.002161396,-1.81E-05,0.006980637,-1.99E-05,2.2
1961/6/1,0.004505278,0.005011857,-0.000412531,-0.001562451,-0.001729846,0.016225151,0.013072781,0.009819055,0.006477392,0.005641242,0.006375613,0.014135275,0.016054995,0.01173371,0.029505988,0.01737559,-0.002195074,0.007450819,64.7,1.1859,-1,0.0273,0.006483445,0.003844177,-0.3,0.7,-0.123088088,-0.037740328,0.007261024,0,0.013264749,-0.018324684,0.005825743,0.009094556,-0.001410106,0.028295735,0.005791836,0.009011576,0.001254312,0.003415105,0.003324202,0.004977061,0.004221106,0.00190295,0.003045859,0.762783525,0.7,0,0.4,60.5,-0.062923368,-0.249762838,0.157185584,0.026451186,-0.230016431,0.062196208,0.022059718,0.240084664,0.048347784,-0.012158204,61.1,61.8,56.2,58.6,-0.011166811,0.006875107,0.065883858,0.012723728,0.005526334,0.008,0.003437611,0.001730628,-1.16E-05,0.004993309,-0.001553514,-0.015802891,-0.01816368,-0.00683113,-0.1,0.005173951,-0.02,0.016512688,0.01671121,-0.0385,0.012689187,0.22,-0.0313,0.01,-0.01,0,-0.05,-0.04,0,-0.01,0.6846,0.36,0.56,0.91,1.52,1.67,2.05,2.7,0.008797013,0.002012702,-0.000110503,0.001279508,0.003533741,-8.91E-06,-8.81E-06,0.006546651,-0.003273325,-0.027105702,0.003169575,54.7,0.001328348,0.004343107,-1.08E-05,0.004301082,0.00294551,0,0,-0.003316753,-9.89E-06,0.006535971,0.000693174,0.003430701,0.002531087,-0.000888754,-0.004246291,-0.038778412,-1.98E-05,2.2
1961/7/1,0.006972792,0.006839259,0.008305759,0.015226521,0.02119177,0.00535173,0.007547267,0.009727723,0.007508416,0.014516128,0.006337806,0.012879158,0.001058572,0.002118688,0.001041413,0.008571443,0.008751534,-0.002124837,66.9,0.4645,0,-0.0129,-0.000676534,0.001419423,0.1,-1,0.134777292,-0.063704045,-0.068189336,-0.070139441,-0.066590405,-0.027613822,0.001424194,0,-0.003612664,-0.011494379,0.002592186,0.003979225,0.000626566,0.00246384,0.001971327,0.002424244,0.002804205,0.00227877,0.002587324,0.294410511,0.2,0,0.2,57.6,0.121427924,0.158791059,0.03220314,0.073534084,0.24632114,-0.05155781,-0.123709654,-0.126217717,-0.026907453,0.033085725,60.6,60.1,57,57.5,-0.005573677,-0.02857559,-0.11337331,-0.007570212,0.007449019,-0.008,-0.001380702,0.001108076,-1.15E-05,0.007528955,0.003989781,0.012862466,0.009299882,0.006820776,0.2,0.002039466,-0.01,0.00099637,0,0.0066,-0.00242433,0.48,0.076,-0.01,-0.06,-0.22,-0.21,-0.11,-0.03,-0.03,0.2806,-0.13,0.02,0.21,0.83,1.08,1.54,2.19,0.00011835,0.002999956,-0.000469775,0.000247962,0.000667143,-0.005961256,-0.00592593,-0.003273325,0.003273325,0.024168961,-0.003179653,56.8,-0.000336805,-4.71E-06,-0.003284075,-1.84E-05,-0.00294551,0.002607563,0.00402415,0.003305788,-9.83E-06,-0.006535971,-0.001423719,-0.001175674,-0.004121262,-0.000537113,0.004228336,0.053050463,-0.004434597,-2.3
1961/8/1,0.005040757,0.006209803,0.003300908,0.000980612,-0.004290627,0.002131905,0.007490732,0.0096299,0.008509959,0.023016196,0.001051116,0.006367878,-0.001062553,-0.001058783,-0.001141247,0.00106739,0,0.008465352,57.4,-0.1483,0,0.0039,-0.001821398,0.000440101,0,-0.1,-0.054939188,0.052008006,-0.035029851,-0.046975368,-0.025357936,-0.014273523,0.006533864,0.007767131,-0.00473187,0.025844701,0.004713487,0.004073325,0.005621501,0.004854512,0.007224756,0.00197911,0.006905897,0.001895017,0.002356507,0.086674256,0,0,0,55.6,0.054614177,0.105360516,0.137923143,-0.03996726,0.082734499,0.085319765,0.17681948,0.056660034,-0.009132484,0.122374713,55.1,57.3,47.4,53.5,-0.027214262,-0.013579771,0.090984315,-0.010675025,0.000348359,-0.001,0.000679071,-0.001811565,0.003349934,0.005679123,0.001419065,0.010009675,0.01348672,0.004483944,0.4,0.003864145,0.08,-0.032386812,-0.035380078,0.1053,-0.042306366,-0.07,-0.0187,0.01,-0.04,-0.07,-0.08,-0.09,-0.06,-0.02,0.3319,-0.05,0.05,0.21,0.82,1.06,1.55,2.24,0.000118336,0.001335544,0.000635526,-0.000462225,0.000476259,0.002980628,-8.81E-06,0,-0.013201512,-0.022384163,-1.01E-05,53.6,-0.000665768,-0.002166848,0.0130295,-0.004282662,0.00293686,-6.78E-06,-0.00402415,-0.003305788,-0.003129893,0,3.93E-05,-0.00366432,0.002832238,-0.000589862,-1.78E-05,-0.014345152,0,-2.3
1961/9/1,0.001381765,0.00130007,0.007546674,0.00165821,0.012744599,-0.001067369,0.005316949,0.004249005,0.005282941,0.008627904,0.00628873,0,-0.013892704,-0.02033285,0.002296756,-0.002131484,0.011909655,0.002106944,55.3,-0.408,1,0.037,0.004749746,0.005865787,-0.1,0.6,-0.054237756,0.023256862,0.010638398,0.015904908,0.006400022,0.059881833,-0.00023568,-0.000259666,-0.001740644,0.002316731,-0.000708831,0.000878542,-0.002962965,0.000825128,-0.00320456,0.001975201,-0.00271428,0.003024577,0.004026851,0.173553176,0.1,0,0,52.3,-0.027271394,0.014184635,-0.120470693,0.005808342,-0.027674722,-0.078289859,-0.276253377,0.008438869,0.041922306,-0.107690161,52.2,53.6,45.2,50.3,0.017963573,0.004158672,-0.057153252,-0.007201152,0.008186247,0.007,-7.47E-06,-0.001198672,-0.006734032,0.005100683,-0.001792815,-0.00153148,-0.002104573,-0.002310456,0.3,-0.000198824,0.13,-0.077266745,-0.077162066,0.2522,-0.084935849,-0.42,-0.032,-0.04,-0.05,0.04,0.06,0.03,-0.05,-0.02,0.7199,0.33,0.42,0.67,1.3,1.51,1.92,2.64,0.006839649,-0.003757886,-8.29E-05,-0.000674357,0.030203009,-0.002989539,-8.86E-06,0,0.013201512,0.00906488,0.003189795,52,-0.000332386,0,-0.0130295,0.004264399,-0.00293686,-6.75E-06,0.004008021,0.003294896,0,0.003252035,-0.000624598,0.003752007,-0.004066323,0.000985962,-0.004210533,-0.020869755,0.004415018,-2.3
